Mes,Ano,lat,lon,Codigo,regiao,uf,Umidade média mensal,Temperatura média mensal
3,2019,-11.058611110000085,-38.444166659999674,A458,NE,BA,72.82907133243607,27.40148048452218
4,2019,-11.058611110000083,-38.444166659999674,A458,NE,BA,75.41527777777777,26.900138888888872
5,2019,-11.058611110000085,-38.444166659999674,A458,NE,BA,75.6774193548387,25.947580645161285
6,2019,-11.058611110000083,-38.444166659999674,A458,NE,BA,86.03888888888889,23.066388888888913
7,2019,-11.058611110000085,-38.444166659999674,A458,NE,BA,85.32795698924731,22.315725806451645
8,2019,-11.058611110000085,-38.444166659999674,A458,NE,BA,80.47332421340629,22.474829001367972
9,2019,-11.058611110000083,-38.444166659999674,A458,NE,BA,75.57777777777778,24.10513888888889
10,2019,-11.058611110000085,-38.444166659999674,A458,NE,BA,69.36388140161725,25.79043126684635
11,2019,-11.058611110000083,-38.444166659999674,A458,NE,BA,64.51332398316971,27.375876577840085
12,2019,-11.058611110000085,-38.444166659999674,A458,NE,BA,64.24696356275304,27.72105263157897
1,2019,-20.714916999999726,-44.8645670000003,A570,SE,MG,69.74596774193549,23.693682795698926
2,2019,-20.71491699999977,-44.86456700000034,A570,SE,MG,78.65922619047619,22.50967261904764
3,2019,-20.714916999999726,-44.86456700000031,A570,SE,MG,80.67967698519516,21.701211305518168
4,2019,-20.714916999999737,-44.864567000000356,A570,SE,MG,80.11666666666666,21.387500000000006
5,2019,-20.714916999999726,-44.8645670000003,A570,SE,MG,75.27284946236558,20.075403225806483
6,2019,-20.714916999999737,-44.864567000000356,A570,SE,MG,66.2125,17.944722222222243
7,2019,-20.714916999999726,-44.86456700000031,A570,SE,MG,57.48452220726783,16.979004037685083
8,2019,-20.714916999999726,-44.8645670000003,A570,SE,MG,58.623655913978496,18.543145161290333
9,2019,-20.714916999999737,-44.864567000000356,A570,SE,MG,53.640277777777776,22.326250000000016
10,2019,-20.714916999999726,-44.8645670000003,A570,SE,MG,62.18413978494624,22.275
11,2019,-20.714916999999737,-44.864567000000356,A570,SE,MG,76.80277777777778,21.39999999999998
12,2019,-20.714916999999726,-44.8645670000003,A570,SE,MG,75.24193548387096,21.989381720430092
1,2019,-7.077729999999977,-40.362678000000514,A347,NE,CE,71.06720430107526,25.3326612903226
2,2019,-7.077729999999977,-40.36267800000043,A347,NE,CE,74.11904761904762,25.87157738095237
3,2019,-7.077729999999977,-40.362678000000514,A347,NE,CE,81.87903225806451,24.751344086021515
4,2019,-7.077729999999977,-40.36267800000049,A347,NE,CE,85.85,24.249583333333323
5,2019,-7.077729999999977,-40.362678000000514,A347,NE,CE,78.86693548387096,24.086693548387107
6,2019,-7.077729999999977,-40.36267800000049,A347,NE,CE,68.19027777777778,23.844583333333357
7,2019,-7.077729999999977,-40.362678000000514,A347,NE,CE,65.88172043010752,23.809139784946243
8,2019,-7.077729999999977,-40.362678000000514,A347,NE,CE,54.259408602150536,24.935215053763436
9,2019,-7.077729999999977,-40.36267800000049,A347,NE,CE,47.418055555555554,27.18055555555554
10,2019,-7.077729999999978,-40.36267799999989,A347,NE,CE,46.030812324929975,28.322969187675053
12,2019,-7.077729999999977,-40.362678000000415,A347,NE,CE,50.99089529590288,28.191350531107748
1,2019,-5.5348669999999425,-36.87231299999986,A372,NE,RN,70.63037634408602,28.096370967741937
2,2019,-5.53486699999995,-36.87231299999986,A372,NE,RN,75.32934131736526,28.07110778443116
3,2019,-5.534866999999942,-36.87231299999986,A372,NE,RN,84.78600269179005,26.712920592193786
4,2019,-5.5348669999999425,-36.87231299999986,A372,NE,RN,84.56328233657858,26.785118219749663
5,2019,-5.5348669999999425,-36.87231299999986,A372,NE,RN,79.73521505376344,26.92809139784952
6,2019,-5.5348669999999425,-36.87231299999986,A372,NE,RN,71.69583333333334,26.674583333333356
7,2019,-5.5348669999999425,-36.87231299999986,A372,NE,RN,68.04838709677419,26.605779569892473
8,2019,-5.534866999999942,-36.87231299999986,A372,NE,RN,57.690934065934066,27.574038461538454
9,2019,-5.5348669999999425,-36.87231299999986,A372,NE,RN,57.37222222222222,28.25333333333332
10,2019,-5.534866999999941,-36.87231299999986,A372,NE,RN,58.095816464237515,28.48110661268558
11,2019,-5.534866999999992,-36.87231299999992,A372,NE,RN,59.79577464788732,28.439436619718293
12,2019,-5.534866999999987,-36.87231299999987,A372,NE,RN,56.98571428571429,29.882244897959225
2,2019,-3.4842979999999972,-39.588715000000015,A359,NE,CE,84.09836065573771,27.15409836065573
3,2019,-3.4842980000000177,-39.58871499999996,A359,NE,CE,86.71095571095572,27.084615384615383
4,2019,-3.4842980000000146,-39.58871499999989,A359,NE,CE,85.49509803921569,26.823039215686304
5,2019,-3.4842980000000163,-39.58871500000055,A359,NE,CE,80.17611026033691,26.97029096477798
6,2019,-3.4842980000000003,-39.588715,A359,NE,CE,61.333333333333336,29.3
8,2019,-3.484297999999998,-39.58871500000003,A359,NE,CE,57.92857142857143,28.259523809523813
9,2019,-3.484298,-39.588715,A359,NE,CE,64.0,26.4
11,2019,-3.4842980000000026,-39.588714999999894,A359,NE,CE,66.61849710982659,28.161849710982676
12,2019,-3.4842979999999923,-39.588714999999894,A359,NE,CE,67.61437908496733,28.172549019607846
1,2019,-14.089210000000081,-46.3664969999999,A017,CO,GO,56.079301075268816,25.768145161290356
2,2019,-14.08921000000008,-46.36649699999979,A017,CO,GO,68.98958333333333,24.73184523809522
3,2019,-14.089210000000081,-46.3664969999999,A017,CO,GO,77.72311827956989,23.659677419354853
4,2019,-14.089210000000081,-46.36649699999981,A017,CO,GO,69.40694444444445,24.738749999999996
5,2019,-14.089210000000081,-46.3664969999999,A017,CO,GO,60.52150537634409,25.10712365591397
6,2019,-14.089210000000081,-46.36649699999981,A017,CO,GO,50.361111111111114,23.422777777777796
7,2019,-14.089210000000081,-46.3664969999999,A017,CO,GO,42.70295698924731,23.03655913978494
8,2019,-14.089210000000081,-46.3664969999999,A017,CO,GO,38.744623655913976,24.619892473118245
9,2019,-14.089210000000081,-46.36649699999981,A017,CO,GO,33.291666666666664,27.28833333333334
10,2019,-14.08921000000008,-46.36649699999981,A017,CO,GO,39.47320061255743,27.824196018376718
11,2019,-14.089210000000037,-46.36649699999999,A017,CO,GO,34.52554744525548,31.42919708029197
12,2019,-14.08921,-46.36649699999999,A017,CO,GO,42.19047619047619,30.309523809523814
5,2019,-11.375125999999957,-58.77478499999977,A920,CO,MT,78.71144278606965,24.866169154228842
6,2019,-11.375125999999923,-58.77478500000076,A920,CO,MT,70.62361111111112,24.464583333333334
7,2019,-11.37512599999995,-58.77478500000078,A920,CO,MT,59.388440860215056,24.372311827956974
8,2019,-11.37512599999995,-58.77478500000078,A920,CO,MT,53.88306451612903,25.54986559139783
9,2019,-11.375125999999923,-58.77478500000076,A920,CO,MT,63.37222222222222,27.50986111111111
10,2019,-11.37512599999995,-58.77478500000078,A920,CO,MT,79.6989247311828,25.016263440860236
11,2019,-11.375125999999923,-58.77478500000076,A920,CO,MT,82.74166666666666,25.067222222222224
12,2019,-11.37512599999995,-58.77478500000078,A920,CO,MT,83.43741588156124,25.150605652759076
1,2019,-19.985860000000216,-48.151574,A520,SE,MG,70.31854838709677,25.75000000000001
2,2019,-19.985860000000166,-48.1515739999997,A520,SE,MG,76.23809523809524,24.97559523809526
3,2019,-19.985860000000176,-48.15157399999974,A520,SE,MG,78.83575581395348,24.280087209302316
4,2019,-19.985860000000198,-48.15157399999989,A520,SE,MG,76.14027777777778,23.80694444444443
5,2019,-19.985860000000216,-48.151574,A520,SE,MG,73.27822580645162,22.248924731182793
6,2019,-19.985860000000198,-48.15157399999989,A520,SE,MG,63.78611111111111,20.530555555555576
7,2019,-19.985860000000216,-48.151574,A520,SE,MG,56.82661290322581,19.749327956989262
8,2019,-19.985860000000216,-48.151574,A520,SE,MG,54.725806451612904,22.07459677419357
9,2019,-19.985860000000198,-48.15157399999989,A520,SE,MG,48.57222222222222,26.20847222222222
10,2019,-19.985860000000216,-48.151574,A520,SE,MG,55.653225806451616,26.544623655914005
11,2019,-19.985860000000198,-48.15157399999989,A520,SE,MG,72.10138888888889,25.22180555555553
12,2019,-19.985860000000216,-48.151574,A520,SE,MG,76.70295698924731,24.831048387096796
1,2019,-8.968676999999964,-48.17725900000004,A020,N,TO,76.93895348837209,26.65813953488372
2,2019,-8.968677000000024,-48.17725900000004,A020,N,TO,78.55707762557077,26.97305936073059
3,2019,-8.9686769999999,-48.17725899999974,A020,N,TO,81.53360215053763,26.29637096774196
4,2019,-8.968676999999902,-48.17725899999985,A020,N,TO,80.80972222222222,26.719861111111115
5,2019,-8.9686769999999,-48.17725899999974,A020,N,TO,78.43145161290323,27.081989247311814
6,2019,-8.968676999999902,-48.17725899999985,A020,N,TO,66.56944444444444,26.69152777777779
7,2019,-8.9686769999999,-48.17725899999974,A020,N,TO,60.295698924731184,26.654569892473127
8,2019,-8.9686769999999,-48.17725899999974,A020,N,TO,51.36424731182796,27.56814516129035
9,2019,-8.968676999999902,-48.17725899999985,A020,N,TO,52.295833333333334,29.277083333333287
10,2019,-8.9686769999999,-48.17725899999974,A020,N,TO,72.5752688172043,27.118548387096737
11,2019,-8.968676999999902,-48.17725899999985,A020,N,TO,75.62083333333334,26.985694444444427
12,2019,-8.9686769999999,-48.17725899999974,A020,N,TO,76.9489247311828,27.177016129032292
2,2019,-22.373944000000176,-44.703110999999936,A635,SE,RJ,89.39103869653768,13.087983706720971
3,2019,-22.373944000000378,-44.70311099999963,A635,SE,RJ,90.60887096774194,12.056317204301083
4,2019,-22.37394400000039,-44.70311099999961,A635,SE,RJ,85.96527777777777,11.35111111111111
5,2019,-22.373944000000378,-44.70311099999963,A635,SE,RJ,81.34543010752688,9.793145161290322
6,2019,-22.37394400000039,-44.70311099999961,A635,SE,RJ,77.34305555555555,7.779027777777777
7,2019,-22.373944000000357,-44.70311099999966,A635,SE,RJ,57.199108469539375,7.181426448736999
8,2019,-22.373944000000353,-44.70311099999966,A635,SE,RJ,68.03898050974513,8.452923538230893
9,2019,-22.37394400000037,-44.70311099999964,A635,SE,RJ,72.59971098265896,11.516763005780344
10,2019,-22.37394400000038,-44.70311099999962,A635,SE,RJ,81.34231805929919,11.842991913746628
11,2019,-22.37394400000039,-44.70311099999961,A635,SE,RJ,90.17361111111111,12.066944444444445
12,2019,-22.373944000000378,-44.70311099999963,A635,SE,RJ,88.40725806451613,12.226344086021514
1,2019,-9.97058600000013,-55.82754299999957,A926,CO,MT,83.28629032258064,24.229301075268783
2,2019,-9.970586000000106,-55.82754299999959,A926,CO,MT,83.92113095238095,24.507440476190443
3,2019,-9.97058600000013,-55.82754299999957,A926,CO,MT,84.46774193548387,24.449059139784953
4,2019,-9.970586000000123,-55.82754299999957,A926,CO,MT,83.78611111111111,24.95319444444444
5,2019,-9.97058600000013,-55.82754299999957,A926,CO,MT,76.68010752688173,25.40309139784948
6,2019,-9.970586000000123,-55.82754299999957,A926,CO,MT,61.701388888888886,25.412361111111125
7,2019,-9.97058600000013,-55.82754299999957,A926,CO,MT,51.78629032258065,25.52244623655913
8,2019,-9.97058600000013,-55.82754299999957,A926,CO,MT,46.111559139784944,26.688844086021472
9,2019,-9.970586000000123,-55.82754299999957,A926,CO,MT,60.544444444444444,27.593611111111137
10,2019,-9.97058600000013,-55.82754299999957,A926,CO,MT,78.50268817204301,24.784139784946234
11,2019,-9.970586000000123,-55.82754299999957,A926,CO,MT,79.14305555555555,25.12861111111111
12,2019,-9.97058600000013,-55.82754299999957,A926,CO,MT,82.51612903225806,24.820967741935483
1,2019,-12.675422000000104,-39.089579999999856,A406,NE,BA,75.26612903225806,25.71424731182794
2,2019,-12.675422000000088,-39.089579999999856,A406,NE,BA,72.70535714285714,27.262500000000006
3,2019,-12.675422000000104,-39.089579999999856,A406,NE,BA,77.65188172043011,26.410618279569913
4,2019,-12.675422000000099,-39.089579999999856,A406,NE,BA,84.37916666666666,25.650833333333345
5,2019,-12.675422000000104,-39.089579999999856,A406,NE,BA,87.7277628032345,24.62466307277626
6,2019,-12.675422000000067,-39.08957999999986,A406,NE,BA,88.49747899159664,22.79109243697479
7,2019,-12.675422000000012,-39.08958000000001,A406,NE,BA,80.95238095238095,23.523809523809526
9,2019,-12.675422000000014,-39.08957999999986,A406,NE,BA,85.7645788336933,22.794600431965446
10,2019,-12.675422000000104,-39.089579999999856,A406,NE,BA,82.43548387096774,23.867069892473125
11,2019,-12.675422000000099,-39.089579999999856,A406,NE,BA,77.89861111111111,25.267361111111125
12,2019,-12.675422000000104,-39.089579999999856,A406,NE,BA,77.07795698924731,25.651209677419356
1,2019,-10.454920000000083,-41.20699600000056,A443,NE,BA,51.37231182795699,25.532930107526887
2,2019,-10.454920000000078,-41.20699600000054,A443,NE,BA,61.57142857142857,25.33333333333335
3,2019,-10.454920000000083,-41.20699600000056,A443,NE,BA,61.34274193548387,24.92903225806454
4,2019,-10.454920000000081,-41.20699600000055,A443,NE,BA,64.47916666666667,24.70736111111111
5,2019,-10.454920000000083,-41.20699600000056,A443,NE,BA,55.55510752688172,24.7681451612903
6,2019,-10.454920000000081,-41.20699600000055,A443,NE,BA,60.170833333333334,22.276944444444457
7,2019,-10.454920000000083,-41.20699600000056,A443,NE,BA,56.90456989247312,21.818548387096776
8,2019,-10.454920000000083,-41.20699600000056,A443,NE,BA,54.759408602150536,22.08104838709675
9,2019,-10.454920000000081,-41.20699600000055,A443,NE,BA,48.6625,24.250277777777775
10,2019,-10.454920000000083,-41.20699600000056,A443,NE,BA,43.869623655913976,25.787096774193564
11,2019,-10.454920000000081,-41.20699600000055,A443,NE,BA,41.5,26.756666666666685
12,2019,-10.454920000000083,-41.20699600000056,A443,NE,BA,39.43682795698925,27.2674731182796
1,2019,-21.450972000000192,-54.34197199999977,S712,CO,MS,74.06451612903226,27.354973118279563
2,2019,-21.450972000000153,-54.34197199999953,S712,CO,MS,75.10863095238095,26.338541666666693
3,2019,-21.450972000000156,-54.34197199999955,S712,CO,MS,77.04874446085672,25.914180206794708
4,2019,-21.450971999999922,-54.34197199999962,S712,CO,MS,73.77594339622641,26.70754716981132
5,2019,-21.450971999999883,-54.3419719999997,S712,CO,MS,73.83208020050125,24.616040100250647
6,2019,-21.450971999999883,-54.34197199999997,S712,CO,MS,60.09939759036145,25.250903614457844
7,2019,-21.450971999999886,-54.341971999999984,S712,CO,MS,58.18484848484849,23.223939393939407
8,2019,-21.45097199999988,-54.34197199999994,S712,CO,MS,51.91445427728613,26.253687315634227
9,2019,-21.450971999999883,-54.34197199999997,S712,CO,MS,58.993975903614455,29.0686746987952
10,2019,-21.45097199999985,-54.34197199999976,S712,CO,MS,68.10994764397905,29.74842931937173
11,2019,-21.450972000000178,-54.34197199999969,S712,CO,MS,67.24861111111112,27.451388888888882
12,2019,-21.450972000000192,-54.34197199999977,S712,CO,MS,77.4274193548387,26.05026881720432
1,2019,-18.29138887999985,-40.73638887999938,A631,SE,ES,74.02284946236558,26.8486559139785
2,2019,-18.291388879999893,-40.73638887999941,A631,SE,ES,73.82738095238095,27.635863095238136
3,2019,-18.29138887999985,-40.73638887999938,A631,SE,ES,73.31048387096774,26.853629032258073
4,2019,-18.291388879999865,-40.736388879999396,A631,SE,ES,78.83888888888889,26.14736111111112
5,2019,-18.29138887999985,-40.73638887999938,A631,SE,ES,79.82795698924731,24.479032258064514
6,2019,-18.291388879999865,-40.736388879999396,A631,SE,ES,80.425,22.16041666666664
7,2019,-18.29138887999985,-40.73638887999938,A631,SE,ES,74.80645161290323,20.984408602150555
8,2019,-18.291388879999857,-40.73638887999939,A631,SE,ES,76.61696306429549,21.284678522571806
9,2019,-18.291388879999865,-40.736388879999396,A631,SE,ES,73.36111111111111,23.098888888888887
10,2019,-18.291388879999857,-40.73638887999939,A631,SE,ES,72.44049247606019,24.564705882352964
11,2019,-18.29138887999987,-40.736388879999396,A631,SE,ES,74.10212765957446,25.499290780141834
12,2019,-18.291388879999857,-40.73638887999939,A631,SE,ES,77.34199726402188,25.488508891928877
1,2019,-3.815700999999991,-38.53779199999948,A305,NE,CE,75.42264752791068,27.415151515151514
2,2019,-3.815700999999993,-38.53779200000006,A305,NE,CE,69.552,29.120800000000003
5,2019,-3.815700999999991,-38.537791999999584,A305,NE,CE,79.35607675906184,27.04072494669511
6,2019,-3.8157009999999905,-38.53779199999944,A305,NE,CE,74.31944444444444,26.79444444444443
7,2019,-3.8157009999999905,-38.53779199999943,A305,NE,CE,72.43145161290323,26.58158602150536
8,2019,-3.8157009999999905,-38.53779199999943,A305,NE,CE,66.82123655913979,26.790188172043063
9,2019,-3.8157009999999905,-38.53779199999944,A305,NE,CE,67.03055555555555,27.20583333333332
10,2019,-3.8157009999999905,-38.537791999999435,A305,NE,CE,66.14535666218035,27.47039030955587
11,2019,-3.8157009999999905,-38.53779199999944,A305,NE,CE,66.84444444444445,28.10805555555557
12,2019,-3.8157009999999905,-38.53779199999943,A305,NE,CE,67.47849462365592,28.325940860215034
1,2019,-17.244444440000187,-46.88166665999989,A571,SE,MG,58.31720430107527,26.178897849462373
2,2019,-17.244444440000127,-46.88166665999967,A571,SE,MG,69.75595238095238,25.16428571428571
3,2019,-17.244444440000187,-46.88166665999989,A571,SE,MG,73.02016129032258,24.471774193548377
4,2019,-17.24444444000017,-46.88166665999977,A571,SE,MG,72.59444444444445,24.388333333333396
5,2019,-17.244444440000187,-46.88166665999989,A571,SE,MG,69.25672043010752,23.24569892473119
6,2019,-17.24444444000017,-46.88166665999977,A571,SE,MG,60.172222222222224,21.294166666666666
7,2019,-17.244444440000187,-46.88166665999988,A571,SE,MG,52.8721399730821,20.550605652759092
8,2019,-17.244444440000187,-46.88166665999989,A571,SE,MG,46.155913978494624,23.208198924731178
9,2019,-17.244444440000166,-46.881666659999766,A571,SE,MG,38.14047287899861,26.45827538247564
10,2019,-17.244444440000187,-46.88166665999989,A571,SE,MG,44.456989247311824,27.20739247311829
11,2019,-17.24444444000017,-46.88166665999977,A571,SE,MG,61.0625,25.944305555555513
12,2019,-17.244444440000187,-46.88166665999989,A571,SE,MG,68.78225806451613,24.943682795698933
1,2019,-22.857210000000034,-54.605633999999604,A749,CO,MS,73.11155913978494,27.480376344086014
2,2019,-22.857210000000098,-54.60563399999961,A749,CO,MS,74.93452380952381,25.991071428571406
